,participant,task,trial,choice,reward,RT,expected_reward0,expected_reward1,forced_choice,horizon
48530,20,72,0,0,8.0,0.365145,10,40,True,10
48531,20,72,1,0,11.0,0.243901,10,40,True,10
48532,20,72,2,0,18.0,0.361779,10,40,True,10
48533,20,72,3,1,51.0,0.226034,10,40,True,10
48534,20,72,4,1,55.0,0.150791,10,40,False,10
48535,20,72,5,1,39.0,0.092764,10,40,False,10
48536,20,72,6,1,42.0,0.063658,10,40,False,10
48537,20,72,7,1,43.0,0.017508,10,40,False,10
48538,20,72,8,1,47.0,0.100241,10,40,False,10
48539,20,72,9,1,42.0,0.001682,10,40,False,10
48540,20,73,0,0,43.0,0.376332,40,20,True,10
48541,20,73,1,0,35.0,0.464869,40,20,True,10
48542,20,73,2,1,35.0,0.285559,40,20,True,10
48543,20,73,3,1,17.0,0.302551,40,20,True,10
48544,20,73,4,0,33.0,0.775172,40,20,False,10
48545,20,73,5,0,37.0,0.062607,40,20,False,10
48546,20,73,6,0,34.0,0.032903,40,20,False,10
48547,20,73,7,0,33.0,0.037353,40,20,False,10
48548,20,73,8,0,37.0,0.017507,40,20,False,10
48549,20,73,9,0,32.0,0.075275,40,20,False,10
48550,20,74,0,1,25.0,0.323765,28,40,True,5
48551,20,74,1,1,44.0,0.397325,28,40,True,5
48552,20,74,2,0,33.0,0.228348,28,40,True,5
48553,20,74,3,1,34.0,0.363491,28,40,True,5
48554,20,74,4,1,41.0,4.202913,28,40,False,5
48555,20,75,0,0,42.0,0.470135,40,44,True,10
48556,20,75,1,1,54.0,0.281538,40,44,True,10
48557,20,75,2,0,30.0,0.214427,40,44,True,10
48558,20,75,3,0,40.0,0.300814,40,44,True,10
48559,20,75,4,1,41.0,0.261654,40,44,False,10
48560,20,75,5,1,36.0,0.104171,40,44,False,10
48561,20,75,6,1,39.0,0.306352,40,44,False,10
48562,20,75,7,1,29.0,0.09876,40,44,False,10
48563,20,75,8,1,43.0,1.268593,40,44,False,10
48564,20,75,9,1,40.0,0.077866,40,44,False,10
48565,20,76,0,1,10.0,0.311048,40,36,True,10
48566,20,76,1,0,43.0,0.21774,40,36,True,10
48567,20,76,2,1,25.0,0.244974,40,36,True,10
48568,20,76,3,0,33.0,0.376918,40,36,True,10
48569,20,76,4,0,37.0,0.07372,40,36,False,10
48570,20,76,5,0,28.0,0.156155,40,36,False,10
48571,20,76,6,0,50.0,0.121125,40,36,False,10
48572,20,76,7,0,42.0,0.058097,40,36,False,10
48573,20,76,8,0,34.0,0.10057,40,36,False,10
48574,20,76,9,0,50.0,0.052632,40,36,False,10
48575,20,77,0,0,91.0,0.335344,90,60,True,5
48576,20,77,1,1,51.0,0.304762,90,60,True,5
48577,20,77,2,1,48.0,0.483659,90,60,True,5
48578,20,77,3,1,51.0,0.983107,90,60,True,5
48579,20,77,4,0,96.0,0.508534,90,60,False,5
48580,20,78,0,1,64.0,0.406787,80,60,True,10
48581,20,78,1,0,77.0,0.23558,80,60,True,10
48582,20,78,2,1,64.0,0.232301,80,60,True,10
48583,20,78,3,0,92.0,0.373848,80,60,True,10
48584,20,78,4,0,88.0,0.652669,80,60,False,10
48585,20,78,5,0,80.0,0.047412,80,60,False,10
48586,20,78,6,0,76.0,0.074098,80,60,False,10
48587,20,78,7,0,85.0,0.093895,80,60,False,10
48588,20,78,8,0,69.0,0.070687,80,60,False,10
48589,20,78,9,0,85.0,0.055159,80,60,False,10
48590,20,79,0,1,36.0,0.300006,60,40,True,5
48591,20,79,1,1,45.0,0.32621,60,40,True,5
48592,20,79,2,0,66.0,0.232229,60,40,True,5
48593,20,79,3,1,44.0,0.371052,60,40,True,5
48594,20,79,4,0,59.0,0.200881,60,40,False,5
48595,20,80,0,1,31.0,3.162583,70,40,True,5
48596,20,80,1,1,28.0,0.364402,70,40,True,5
48597,20,80,2,0,71.0,0.402785,70,40,True,5
48598,20,80,3,1,39.0,0.385452,70,40,True,5
48599,20,80,4,0,60.0,0.214504,70,40,False,5
48600,20,81,0,0,38.0,0.404876,32,40,True,10
48601,20,81,1,1,41.0,0.259768,32,40,True,10
48602,20,81,2,0,23.0,0.317919,32,40,True,10
48603,20,81,3,0,43.0,0.735243,32,40,True,10
48604,20,81,4,1,39.0,2.718428,32,40,False,10
48605,20,81,5,1,43.0,0.209007,32,40,False,10
48606,20,81,6,1,32.0,0.125645,32,40,False,10
48607,20,81,7,1,52.0,0.82241,32,40,False,10
48608,20,81,8,1,43.0,0.256168,32,40,False,10
48609,20,81,9,1,37.0,0.179117,32,40,False,10
48610,20,82,0,1,62.0,0.360505,40,60,True,10
48611,20,82,1,1,67.0,0.265611,40,60,True,10
48612,20,82,2,1,62.0,0.301603,40,60,True,10
48613,20,82,3,0,51.0,0.277921,40,60,True,10
48614,20,82,4,1,57.0,0.224681,40,60,False,10
48615,20,82,5,1,65.0,0.052805,40,60,False,10
48616,20,82,6,1,76.0,0.057948,40,60,False,10
48617,20,82,7,1,66.0,0.060597,40,60,False,10
48618,20,82,8,1,51.0,0.038049,40,60,False,10
48619,20,82,9,1,58.0,0.009425,40,60,False,10
48620,20,83,0,1,65.0,0.269856,80,60,True,10
48621,20,83,1,1,53.0,0.227328,80,60,True,10
48622,20,83,2,1,67.0,0.289388,80,60,True,10
48623,20,83,3,0,99.0,0.322071,80,60,True,10
48624,20,83,4,0,80.0,2.850392,80,60,False,10
48625,20,83,5,0,78.0,0.02247,80,60,False,10
48626,20,83,6,0,79.0,0.057496,80,60,False,10
48627,20,83,7,0,90.0,0.068021,80,60,False,10
48628,20,83,8,0,82.0,0.001814,80,60,False,10
48629,20,83,9,0,93.0,0.001603,80,60,False,10
48630,20,84,0,1,53.0,0.300936,40,60,True,10
48631,20,84,1,0,28.0,0.255095,40,60,True,10
48632,20,84,2,1,82.0,0.189134,40,60,True,10
48633,20,84,3,0,39.0,0.208869,40,60,True,10
48634,20,84,4,1,63.0,1.49526,40,60,False,10
48635,20,84,5,1,58.0,0.042708,40,60,False,10
48636,20,84,6,1,53.0,0.045304,40,60,False,10
48637,20,84,7,1,53.0,0.056644,40,60,False,10
48638,20,84,8,1,64.0,0.025703,40,60,False,10
48639,20,84,9,1,79.0,0.044874,40,60,False,10
48640,20,85,0,1,68.0,0.320366,72,60,True,5
48641,20,85,1,1,74.0,0.249973,72,60,True,5
48642,20,85,2,0,69.0,0.358658,72,60,True,5
48643,20,85,3,0,60.0,0.270014,72,60,True,5
48644,20,85,4,1,61.0,3.994157,72,60,False,5
48645,20,86,0,0,68.0,0.542791,64,60,True,10
48646,20,86,1,0,53.0,0.232141,64,60,True,10
48647,20,86,2,0,62.0,0.308386,64,60,True,10
48648,20,86,3,1,54.0,0.261932,64,60,True,10
48649,20,86,4,0,70.0,1.986279,64,60,False,10
48650,20,86,5,0,62.0,0.080658,64,60,False,10
48651,20,86,6,0,57.0,0.024937,64,60,False,10
48652,20,86,7,0,60.0,0.037509,64,60,False,10
48653,20,86,8,0,67.0,0.006223,64,60,False,10
48654,20,86,9,0,45.0,0.045287,64,60,False,10
48655,20,87,0,1,14.0,0.328578,40,32,True,10
48656,20,87,1,1,31.0,0.49083,40,32,True,10
48657,20,87,2,0,27.0,0.292821,40,32,True,10
48658,20,87,3,0,39.0,0.301632,40,32,True,10
48659,20,87,4,0,39.0,3.151789,40,32,False,10
48660,20,87,5,0,43.0,0.024986,40,32,False,10
48661,20,87,6,0,34.0,0.001581,40,32,False,10
48662,20,87,7,0,41.0,0.001714,40,32,False,10
48663,20,87,8,0,37.0,0.020818,40,32,False,10
48664,20,87,9,0,37.0,0.001889,40,32,False,10
48665,20,88,0,0,40.0,1.355274,30,60,True,10
48666,20,88,1,1,62.0,1.284628,30,60,True,10
48667,20,88,2,1,68.0,0.377088,30,60,True,10
48668,20,88,3,0,37.0,0.278362,30,60,True,10
48669,20,88,4,1,62.0,0.143176,30,60,False,10
48670,20,88,5,1,62.0,0.080274,30,60,False,10
48671,20,88,6,1,60.0,0.075377,30,60,False,10
48672,20,88,7,1,54.0,0.028054,30,60,False,10
48673,20,88,8,1,66.0,0.00174,30,60,False,10
48674,20,88,9,1,71.0,0.012499,30,60,False,10
48675,20,89,0,1,36.0,0.360186,60,40,True,5
48676,20,89,1,1,45.0,0.230226,60,40,True,5
48677,20,89,2,0,66.0,0.236973,60,40,True,5
48678,20,89,3,1,44.0,0.432226,60,40,True,5
48679,20,89,4,0,51.0,0.219791,60,40,False,5
48680,20,90,0,1,72.0,0.297805,90,60,True,5
48681,20,90,1,0,84.0,0.323758,90,60,True,5
48682,20,90,2,0,79.0,0.348431,90,60,True,5
48683,20,90,3,1,57.0,0.351107,90,60,True,5
48684,20,90,4,0,86.0,1.00444,90,60,False,5
48685,20,91,0,0,42.0,0.411432,32,40,True,5
48686,20,91,1,1,36.0,0.239747,32,40,True,5
48687,20,91,2,1,46.0,0.475622,32,40,True,5
48688,20,91,3,0,36.0,0.343635,32,40,True,5
48689,20,91,4,1,34.0,2.410649,32,40,False,5
48690,20,92,0,1,32.0,0.335948,40,36,True,10
48691,20,92,1,1,46.0,0.337667,40,36,True,10
48692,20,92,2,1,41.0,0.242407,40,36,True,10
48693,20,92,3,0,35.0,0.204686,40,36,True,10
48694,20,92,4,1,24.0,1.338198,40,36,False,10
48695,20,92,5,0,38.0,0.674252,40,36,False,10
48696,20,92,6,1,20.0,0.982907,40,36,False,10
48697,20,92,7,0,38.0,0.123129,40,36,False,10
48698,20,92,8,0,36.0,0.004749,40,36,False,10
48699,20,92,9,0,37.0,0.001758,40,36,False,10
48700,20,93,0,0,62.0,0.397448,60,40,True,10
48701,20,93,1,1,32.0,0.226827,60,40,True,10
48702,20,93,2,1,35.0,0.393153,60,40,True,10
48703,20,93,3,1,32.0,0.58251,60,40,True,10
48704,20,93,4,0,55.0,0.98777,60,40,False,10
48705,20,93,5,0,70.0,0.001745,60,40,False,10
48706,20,93,6,0,56.0,0.002037,60,40,False,10
48707,20,93,7,0,59.0,0.001743,60,40,False,10
48708,20,93,8,0,57.0,0.002177,60,40,False,10
48709,20,93,9,0,68.0,0.001657,60,40,False,10
48710,20,94,0,0,37.0,0.489424,44,40,True,5
48711,20,94,1,1,38.0,0.164223,44,40,True,5
48712,20,94,2,1,44.0,0.380334,44,40,True,5
48713,20,94,3,0,45.0,0.282695,44,40,True,5
48714,20,94,4,1,40.0,8.237114,44,40,False,5
48715,20,95,0,1,70.0,0.377063,40,60,True,5
48716,20,95,1,1,50.0,0.250052,40,60,True,5
48717,20,95,2,1,55.0,0.462433,40,60,True,5
48718,20,95,3,0,46.0,0.21104,40,60,True,5
48719,20,95,4,1,62.0,1.072511,40,60,False,5
48720,20,96,0,0,31.0,0.490583,40,28,True,5
48721,20,96,1,1,12.0,0.156013,40,28,True,5
48722,20,96,2,0,53.0,0.301764,40,28,True,5
48723,20,96,3,1,25.0,0.23087,40,28,True,5
48724,20,96,4,0,36.0,0.153915,40,28,False,5
48725,20,97,0,1,41.0,0.321626,28,40,True,10
48726,20,97,1,0,23.0,0.306499,28,40,True,10
48727,20,97,2,0,35.0,0.37271,28,40,True,10
48728,20,97,3,1,34.0,0.293572,28,40,True,10
48729,20,97,4,1,40.0,2.687422,28,40,False,10
48730,20,97,5,0,30.0,0.944935,28,40,False,10
48731,20,97,6,1,37.0,0.176179,28,40,False,10
48732,20,97,7,0,32.0,0.886389,28,40,False,10
48733,20,97,8,1,33.0,0.111175,28,40,False,10
48734,20,97,9,1,45.0,0.799167,28,40,False,10
48735,20,98,0,1,58.0,0.277603,90,60,True,5
48736,20,98,1,1,70.0,0.312457,90,60,True,5
48737,20,98,2,0,83.0,0.292009,90,60,True,5
48738,20,98,3,0,81.0,0.340403,90,60,True,5
48739,20,98,4,0,99.0,0.04501,90,60,False,5
48740,20,99,0,1,30.0,0.279464,40,48,True,5
48741,20,99,1,0,34.0,0.253243,40,48,True,5
48742,20,99,2,1,50.0,0.223542,40,48,True,5
48743,20,99,3,1,56.0,0.612508,40,48,True,5
48744,20,99,4,1,50.0,0.513761,40,48,False,5
48745,20,100,0,1,41.0,0.307452,60,40,True,10
48746,20,100,1,0,50.0,0.188668,60,40,True,10
48747,20,100,2,1,45.0,0.275089,60,40,True,10
48748,20,100,3,0,68.0,0.279923,60,40,True,10
48749,20,100,4,0,57.0,1.192767,60,40,False,10
48750,20,100,5,0,66.0,0.00292,60,40,False,10
48751,20,100,6,0,67.0,0.001992,60,40,False,10
48752,20,100,7,0,72.0,0.001923,60,40,False,10
48753,20,100,8,0,52.0,0.001669,60,40,False,10
48754,20,100,9,0,67.0,0.292899,60,40,False,10
48755,20,101,0,1,31.0,0.343081,20,40,True,5
48756,20,101,1,1,31.0,0.350235,20,40,True,5
48757,20,101,2,0,12.0,0.269692,20,40,True,5
48758,20,101,3,0,24.0,0.753667,20,40,True,5
48759,20,101,4,1,26.0,0.138573,20,40,False,5
48760,20,102,0,1,49.0,0.330619,60,72,True,10
48761,20,102,1,0,48.0,0.283256,60,72,True,10
48762,20,102,2,0,71.0,0.438072,60,72,True,10
48763,20,102,3,1,67.0,0.267438,60,72,True,10
48764,20,102,4,0,57.0,1.630251,60,72,False,10
48765,20,102,5,0,66.0,1.194433,60,72,False,10
48766,20,102,6,0,54.0,0.584934,60,72,False,10
48767,20,102,7,0,73.0,0.134355,60,72,False,10
48768,20,102,8,0,53.0,0.518254,60,72,False,10
48769,20,102,9,0,77.0,0.001762,60,72,False,10
48770,20,103,0,1,50.0,0.368777,70,40,True,10
48771,20,103,1,1,39.0,0.423977,70,40,True,10
48772,20,103,2,0,72.0,0.374586,70,40,True,10
48773,20,103,3,0,95.0,0.347101,70,40,True,10
48774,20,103,4,0,57.0,0.065383,70,40,False,10
48775,20,103,5,0,80.0,0.001851,70,40,False,10
48776,20,103,6,0,73.0,0.009945,70,40,False,10
48777,20,103,7,0,67.0,0.015474,70,40,False,10
48778,20,103,8,0,70.0,0.02049,70,40,False,10
48779,20,103,9,0,76.0,0.001722,70,40,False,10
48780,20,104,0,1,90.0,0.247423,60,80,True,10
48781,20,104,1,0,55.0,0.212332,60,80,True,10
48782,20,104,2,0,45.0,0.418754,60,80,True,10
48783,20,104,3,0,56.0,0.414585,60,80,True,10
48784,20,104,4,1,83.0,0.244267,60,80,False,10
48785,20,104,5,1,86.0,0.052603,60,80,False,10
48786,20,104,6,1,79.0,0.072989,60,80,False,10
48787,20,104,7,1,80.0,0.075887,60,80,False,10
48788,20,104,8,1,81.0,0.083966,60,80,False,10
48789,20,104,9,1,74.0,0.015145,60,80,False,10
48790,20,105,0,0,77.0,0.398659,80,60,True,5
48791,20,105,1,1,62.0,0.182058,80,60,True,5
48792,20,105,2,1,59.0,0.397468,80,60,True,5
48793,20,105,3,1,67.0,0.690512,80,60,True,5
48794,20,105,4,0,66.0,0.24447,80,60,False,5
48795,20,106,0,1,48.0,0.261678,40,60,True,10
48796,20,106,1,0,44.0,0.283111,40,60,True,10
48797,20,106,2,0,20.0,0.358552,40,60,True,10
48798,20,106,3,0,33.0,0.413662,40,60,True,10
48799,20,106,4,1,63.0,1.491844,40,60,False,10
48800,20,106,5,1,61.0,0.206814,40,60,False,10
48801,20,106,6,1,55.0,0.001725,40,60,False,10
48802,20,106,7,1,64.0,0.027783,40,60,False,10
48803,20,106,8,1,54.0,0.10601,40,60,False,10
48804,20,106,9,1,49.0,0.001719,40,60,False,10
48805,20,107,0,1,35.0,0.332068,60,40,True,5
48806,20,107,1,0,56.0,0.296042,60,40,True,5
48807,20,107,2,0,59.0,0.337249,60,40,True,5
48808,20,107,3,0,75.0,0.38651,60,40,True,5
48809,20,107,4,0,59.0,1.542849,60,40,False,5
48810,20,108,0,1,65.0,0.326799,80,60,True,10
48811,20,108,1,1,53.0,0.392626,80,60,True,10
48812,20,108,2,1,67.0,0.359407,80,60,True,10
48813,20,108,3,0,99.0,0.279507,80,60,True,10
48814,20,108,4,0,84.0,0.34405,80,60,False,10
48815,20,108,5,0,84.0,0.409932,80,60,False,10
48816,20,108,6,0,73.0,0.001735,80,60,False,10
48817,20,108,7,0,70.0,0.001902,80,60,False,10
48818,20,108,8,0,86.0,0.001705,80,60,False,10
48819,20,108,9,0,78.0,0.001731,80,60,False,10
48820,20,109,0,1,58.0,0.339828,90,60,True,5
48821,20,109,1,1,70.0,0.341081,90,60,True,5
48822,20,109,2,0,83.0,0.27064,90,60,True,5
48823,20,109,3,0,81.0,0.496408,90,60,True,5
48824,20,109,4,0,89.0,0.001726,90,60,False,5
48825,20,110,0,0,45.0,0.38868,60,40,True,5
48826,20,110,1,1,36.0,0.274441,60,40,True,5
48827,20,110,2,1,40.0,0.270495,60,40,True,5
48828,20,110,3,0,65.0,0.312363,60,40,True,5
48829,20,110,4,0,55.0,0.895942,60,40,False,5
48830,20,111,0,0,40.0,0.454392,36,40,True,10
48831,20,111,1,1,45.0,0.212177,36,40,True,10
48832,20,111,2,0,52.0,0.440363,36,40,True,10
48833,20,111,3,1,43.0,0.351032,36,40,True,10
48834,20,111,4,0,51.0,4.902823,36,40,False,10
48835,20,111,5,0,39.0,0.080507,36,40,False,10
48836,20,111,6,0,37.0,0.577454,36,40,False,10
48837,20,111,7,1,34.0,0.719796,36,40,False,10
48838,20,111,8,0,36.0,0.071561,36,40,False,10
48839,20,111,9,0,37.0,0.128827,36,40,False,10
48840,20,112,0,0,61.0,0.351159,68,60,True,5
48841,20,112,1,1,58.0,0.25572,68,60,True,5
48842,20,112,2,1,64.0,0.331032,68,60,True,5
48843,20,112,3,0,66.0,0.435709,68,60,True,5
48844,20,112,4,0,61.0,0.920158,68,60,False,5
48845,20,113,0,0,57.0,0.453686,40,60,True,5
48846,20,113,1,1,67.0,0.265853,40,60,True,5
48847,20,113,2,1,60.0,0.387576,40,60,True,5
48848,20,113,3,0,56.0,0.520923,40,60,True,5
48849,20,113,4,1,74.0,0.189134,40,60,False,5
48850,20,114,0,1,29.0,0.298204,40,44,True,10
48851,20,114,1,1,30.0,0.268245,40,44,True,10
48852,20,114,2,0,44.0,0.27883,40,44,True,10
48853,20,114,3,0,36.0,0.242231,40,44,True,10
48854,20,114,4,0,45.0,1.324277,40,44,False,10
48855,20,114,5,0,26.0,0.014755,40,44,False,10
48856,20,114,6,0,23.0,0.042811,40,44,False,10
48857,20,114,7,0,40.0,0.0299,40,44,False,10
48858,20,114,8,0,51.0,0.017433,40,44,False,10
48859,20,114,9,0,50.0,0.006911,40,44,False,10
48860,20,115,0,1,38.0,0.353448,36,40,True,5
48861,20,115,1,0,31.0,0.202306,36,40,True,5
48862,20,115,2,1,35.0,0.193683,36,40,True,5
48863,20,115,3,0,36.0,0.29574,36,40,True,5
48864,20,115,4,1,39.0,1.305606,36,40,False,5
48865,20,116,0,1,39.0,0.379045,40,44,True,5
48866,20,116,1,1,40.0,0.321903,40,44,True,5
48867,20,116,2,1,33.0,0.409811,40,44,True,5
48868,20,116,3,0,44.0,0.237719,40,44,True,5
48869,20,116,4,0,39.0,1.384227,40,44,False,5
48870,20,117,0,1,67.0,0.229575,60,72,True,10
48871,20,117,1,1,75.0,0.275451,60,72,True,10
48872,20,117,2,0,65.0,0.181535,60,72,True,10
48873,20,117,3,1,65.0,0.373593,60,72,True,10
48874,20,117,4,1,64.0,2.343763,60,72,False,10
48875,20,117,5,1,68.0,0.072601,60,72,False,10
48876,20,117,6,1,76.0,0.034902,60,72,False,10
48877,20,117,7,1,70.0,0.062981,60,72,False,10
48878,20,117,8,1,64.0,0.001662,60,72,False,10
48879,20,117,9,1,59.0,0.40104,60,72,False,10
48880,20,118,0,0,38.0,0.451064,40,52,True,5
48881,20,118,1,0,27.0,0.502924,40,52,True,5
48882,20,118,2,1,61.0,0.237733,40,52,True,5
48883,20,118,3,1,48.0,0.232518,40,52,True,5
48884,20,118,4,1,55.0,0.067476,40,52,False,5
48885,20,119,0,1,57.0,0.333452,52,60,True,10
48886,20,119,1,1,70.0,0.319417,52,60,True,10
48887,20,119,2,1,60.0,0.399923,52,60,True,10
48888,20,119,3,0,59.0,0.229605,52,60,True,10
48889,20,119,4,1,55.0,1.857578,52,60,False,10
48890,20,119,5,1,67.0,0.197532,52,60,False,10
48891,20,119,6,1,51.0,0.217707,52,60,False,10
48892,20,119,7,1,76.0,0.090677,52,60,False,10
48893,20,119,8,1,46.0,0.099271,52,60,False,10
48894,20,119,9,1,57.0,0.123594,52,60,False,10
48895,20,120,0,1,29.0,0.291853,70,40,True,5
48896,20,120,1,0,79.0,0.245321,70,40,True,5
48897,20,120,2,0,65.0,0.257849,70,40,True,5
48898,20,120,3,1,57.0,0.550117,70,40,True,5
48899,20,120,4,0,68.0,0.201774,70,40,False,5
48900,20,121,0,1,77.0,0.388942,60,68,True,10
48901,20,121,1,0,46.0,0.259437,60,68,True,10
48902,20,121,2,0,57.0,0.368486,60,68,True,10
48903,20,121,3,1,63.0,0.218639,60,68,True,10
48904,20,121,4,1,76.0,0.413607,60,68,False,10
48905,20,121,5,1,64.0,0.01237,60,68,False,10
48906,20,121,6,1,82.0,0.001655,60,68,False,10
48907,20,121,7,1,62.0,0.085608,60,68,False,10
48908,20,121,8,1,62.0,0.159492,60,68,False,10
48909,20,121,9,1,60.0,0.014763,60,68,False,10
48910,20,122,0,1,86.0,0.263918,60,80,True,5
48911,20,122,1,0,73.0,0.237138,60,80,True,5
48912,20,122,2,0,82.0,0.36473,60,80,True,5
48913,20,122,3,1,82.0,0.275423,60,80,True,5
48914,20,122,4,1,92.0,1.67722,60,80,False,5
48915,20,123,0,0,37.0,0.461398,52,40,True,5
48916,20,123,1,0,52.0,0.33598,52,40,True,5
48917,20,123,2,1,29.0,0.203609,52,40,True,5
48918,20,123,3,0,54.0,0.326761,52,40,True,5
48919,20,123,4,0,53.0,0.280103,52,40,False,5
48920,20,124,0,1,40.0,0.3385,20,40,True,10
48921,20,124,1,1,44.0,0.282926,20,40,True,10
48922,20,124,2,0,11.0,0.262422,20,40,True,10
48923,20,124,3,1,44.0,0.249436,20,40,True,10
48924,20,124,4,1,53.0,0.195824,20,40,False,10
48925,20,124,5,1,37.0,0.065204,20,40,False,10
48926,20,124,6,1,41.0,0.034846,20,40,False,10
48927,20,124,7,1,35.0,0.055841,20,40,False,10
48928,20,124,8,1,40.0,0.075455,20,40,False,10
48929,20,124,9,1,46.0,0.042903,20,40,False,10
48930,20,125,0,0,40.0,0.382051,40,10,True,5
48931,20,125,1,1,16.0,0.158938,40,10,True,5
48932,20,125,2,1,13.0,0.396798,40,10,True,5
48933,20,125,3,1,13.0,0.44312,40,10,True,5
48934,20,125,4,0,22.0,0.001757,40,10,False,5
48935,20,126,0,1,59.0,0.384839,60,52,True,10
48936,20,126,1,1,40.0,0.265408,60,52,True,10
48937,20,126,2,0,61.0,0.211943,60,52,True,10
48938,20,126,3,0,73.0,0.211309,60,52,True,10
48939,20,126,4,0,71.0,0.436971,60,52,False,10
48940,20,126,5,0,56.0,0.001808,60,52,False,10
48941,20,126,6,0,61.0,0.039948,60,52,False,10
48942,20,126,7,0,51.0,0.027397,60,52,False,10
48943,20,126,8,0,63.0,0.001771,60,52,False,10
48944,20,126,9,0,66.0,0.001746,60,52,False,10
48945,20,127,0,1,71.0,0.335968,56,60,True,10
48946,20,127,1,0,55.0,0.385848,56,60,True,10
48947,20,127,2,0,54.0,0.582614,56,60,True,10
48948,20,127,3,1,63.0,0.270571,56,60,True,10
48949,20,127,4,1,66.0,0.405766,56,60,False,10
48950,20,127,5,1,50.0,0.050171,56,60,False,10
48951,20,127,6,1,52.0,0.062732,56,60,False,10
48952,20,127,7,1,66.0,0.073344,56,60,False,10
48953,20,127,8,1,59.0,0.040575,56,60,False,10
48954,20,127,9,1,64.0,0.042467,56,60,False,10
48955,20,128,0,1,28.0,0.339894,60,30,True,10
48956,20,128,1,0,57.0,0.28497,60,30,True,10
48957,20,128,2,0,63.0,0.400535,60,30,True,10
48958,20,128,3,0,52.0,0.356193,60,30,True,10
48959,20,128,4,0,75.0,0.226157,60,30,False,10
48960,20,128,5,0,68.0,0.04231,60,30,False,10
48961,20,128,6,0,66.0,0.100603,60,30,False,10
48962,20,128,7,0,53.0,0.126339,60,30,False,10
48963,20,128,8,0,63.0,0.070451,60,30,False,10
48964,20,128,9,0,56.0,0.039914,60,30,False,10
48965,20,129,0,1,41.0,0.298116,40,48,True,10
48966,20,129,1,0,50.0,0.236982,40,48,True,10
48967,20,129,2,1,43.0,0.272727,40,48,True,10
48968,20,129,3,0,41.0,0.268249,40,48,True,10
48969,20,129,4,0,42.0,3.156507,40,48,False,10
48970,20,129,5,0,46.0,0.786551,40,48,False,10
48971,20,129,6,1,56.0,0.351044,40,48,False,10
48972,20,129,7,1,37.0,0.182303,40,48,False,10
48973,20,129,8,1,53.0,0.615869,40,48,False,10
48974,20,129,9,1,52.0,0.169433,40,48,False,10
48975,20,130,0,1,56.0,0.382489,52,60,True,5
48976,20,130,1,1,44.0,0.285947,52,60,True,5
48977,20,130,2,0,61.0,0.288856,52,60,True,5
48978,20,130,3,0,57.0,0.290221,52,60,True,5
48979,20,130,4,0,48.0,0.243561,52,60,False,5
48980,20,131,0,0,70.0,0.462868,56,60,True,5
48981,20,131,1,1,50.0,0.252395,56,60,True,5
48982,20,131,2,0,52.0,0.360907,56,60,True,5
48983,20,131,3,1,43.0,0.488994,56,60,True,5
48984,20,131,4,0,52.0,0.178594,56,60,False,5
48985,20,132,0,1,61.0,0.31519,52,60,True,5
48986,20,132,1,0,72.0,0.245726,52,60,True,5
48987,20,132,2,0,39.0,0.292667,52,60,True,5
48988,20,132,3,0,49.0,1.061145,52,60,True,5
48989,20,132,4,1,61.0,1.265544,52,60,False,5
48990,20,133,0,1,52.0,0.354952,48,60,True,10
48991,20,133,1,1,66.0,0.304884,48,60,True,10
48992,20,133,2,0,56.0,0.252941,48,60,True,10
48993,20,133,3,1,55.0,0.377422,48,60,True,10
48994,20,133,4,0,45.0,3.215327,48,60,False,10
48995,20,133,5,1,58.0,0.212138,48,60,False,10
48996,20,133,6,1,59.0,0.150492,48,60,False,10
48997,20,133,7,1,65.0,0.055413,48,60,False,10
48998,20,133,8,1,68.0,0.00237,48,60,False,10
48999,20,133,9,1,58.0,0.106549,48,60,False,10
49000,20,134,0,1,50.0,0.338434,40,48,True,5
49001,20,134,1,0,35.0,0.244299,40,48,True,5
49002,20,134,2,0,51.0,0.45782,40,48,True,5
49003,20,134,3,0,51.0,0.429828,40,48,True,5
49004,20,134,4,1,50.0,3.874253,40,48,False,5
49005,20,135,0,0,11.0,0.44506,10,40,True,10
49006,20,135,1,0,10.0,0.35947,10,40,True,10
49007,20,135,2,1,47.0,0.278137,10,40,True,10
49008,20,135,3,1,31.0,0.226711,10,40,True,10
49009,20,135,4,1,22.0,0.103086,10,40,False,10
49010,20,135,5,1,51.0,0.004492,10,40,False,10
49011,20,135,6,1,40.0,0.114043,10,40,False,10
49012,20,135,7,1,49.0,0.138323,10,40,False,10
49013,20,135,8,1,48.0,0.426391,10,40,False,10
49014,20,135,9,1,30.0,0.21443,10,40,False,10
49015,20,136,0,0,13.0,0.581079,10,40,True,5
49016,20,136,1,0,9.0,0.259349,10,40,True,5
49017,20,136,2,1,37.0,0.327264,10,40,True,5
49018,20,136,3,1,41.0,0.297043,10,40,True,5
49019,20,136,4,1,41.0,0.210843,10,40,False,5
49020,20,137,0,1,38.0,0.354482,60,30,True,10
49021,20,137,1,1,38.0,0.2573,60,30,True,10
49022,20,137,2,0,51.0,0.27105,60,30,True,10
49023,20,137,3,1,23.0,0.419364,60,30,True,10
49024,20,137,4,0,43.0,0.189674,60,30,False,10
49025,20,137,5,0,57.0,0.747494,60,30,False,10
49026,20,137,6,0,65.0,0.073507,60,30,False,10
49027,20,137,7,0,54.0,0.09879,60,30,False,10
