,sub,prolific_id,elic,p1,p2,rtime,out,cfout,cho,corr,10,trial,cond,cont1,cont2,15,16,17,rew,sess,op1,op2,ev1,ev2,catch,25,26,dist,plot,dbtime
22698,5930585079.0,,0.0,0.6,0.6,1461.0,1.0,-1.0,2.0,1.0,1.0,10.0,-1.0,6.0,6.0,-1.0,-1.0,-1.0,51.0,0.0,-1.0,-1.0,0.2,0.2,0.0,1.0,747513.0,-1.0,0.0,
22699,7364750782.0,,0.0,0.7,0.6,5649.0,1.0,1.0,2.0,0.0,1.0,24.0,-1.0,7.0,6.0,-1.0,-1.0,-1.0,47.0,0.0,-1.0,-1.0,0.4,0.2,0.0,1.0,1193166.0,-1.0,0.0,
22700,8287681369.0,,0.0,0.9,0.9,1328.0,1.0,1.0,2.0,1.0,1.0,75.0,-1.0,9.0,9.0,-1.0,-1.0,-1.0,86.0,0.0,-1.0,-1.0,0.8,0.8,0.0,1.0,1200685.0,-1.0,0.0,
22701,8441021092.0,,0.0,0.7,0.3,1738.0,1.0,-1.0,1.0,1.0,1.0,71.0,-1.0,7.0,3.0,-1.0,-1.0,-1.0,46.0,0.0,-1.0,-1.0,0.4,-0.4,1.0,0.0,1230160.0,-1.0,0.0,
22702,7034981248.0,,-1.0,0.9,0.1,702.0,1.0,-1.0,1.0,1.0,1.0,67.0,0.0,9.0,1.0,14.0,5.0,-1.0,26.0,0.0,14.0,5.0,0.8,-0.8,-1.0,0.0,1154950.0,0.0,0.0,
22703,5973010244.0,,0.0,0.8,0.7,2960.0,1.0,1.0,2.0,0.0,1.0,78.0,-1.0,8.0,7.0,-1.0,-1.0,-1.0,93.0,0.0,-1.0,-1.0,0.6,0.4,0.0,1.0,1186440.0,-1.0,0.0,
22704,8887894370.0,,-1.0,0.9,0.1,517.0,1.0,-1.0,1.0,1.0,1.0,94.0,0.0,9.0,1.0,11.0,4.0,-1.0,21.0,0.0,11.0,4.0,0.8,-0.8,-1.0,0.0,974095.0,0.0,0.0,
22705,7431060062.0,,0.0,0.1,0.1,1719.0,1.0,1.0,1.0,1.0,1.0,86.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,17.0,0.0,-1.0,-1.0,-0.8,-0.8,0.0,0.0,965692.0,-1.0,0.0,
22706,2248486391.0,,-1.0,0.9,0.1,2750.0,1.0,-1.0,1.0,1.0,1.0,72.0,0.0,9.0,1.0,14.0,4.0,-1.0,29.0,0.0,14.0,4.0,0.8,-0.8,-1.0,0.0,1047315.0,0.0,0.0,
22707,9620892707.0,,0.0,0.8,0.8,3237.0,-1.0,-1.0,2.0,1.0,1.0,28.0,-1.0,8.0,8.0,-1.0,-1.0,-1.0,69.0,0.0,-1.0,-1.0,0.6,0.6,0.0,1.0,1449164.0,-1.0,0.0,
22708,2505424078.0,,0.0,0.8,0.8,902.0,-1.0,-1.0,2.0,1.0,1.0,52.0,-1.0,8.0,8.0,-1.0,-1.0,1.0,81.0,0.0,-1.0,-1.0,0.6,0.6,0.0,0.0,1165446.0,-1.0,0.0,
22709,7135376641.0,,0.0,0.6,0.7,1729.0,1.0,1.0,2.0,1.0,1.0,0.0,-1.0,6.0,7.0,-1.0,-1.0,1.0,45.0,0.0,-1.0,-1.0,0.2,0.4,0.0,0.0,961713.0,-1.0,0.0,
22710,1180527555.0,,2.0,0.8,0.0,9206.0,1.0,-1.0,100.0,0.0,1.0,2.0,-1.0,8.0,-1.0,-1.0,-1.0,-1.0,75.0,0.0,-1.0,-1.0,0.6,-1.0,1.0,0.0,1614111.0,20.0,0.09,
22711,4826204923.0,,0.0,0.3,0.8,835.0,-1.0,-1.0,2.0,1.0,1.0,64.0,-1.0,3.0,8.0,-1.0,-1.0,1.0,97.0,0.0,-1.0,-1.0,-0.4,0.6,0.0,0.0,1049186.0,-1.0,0.0,
22712,4573220594.0,,2.0,0.9,0.0,2345.0,-1.0,-1.0,70.0,0.0,1.0,4.0,-1.0,9.0,-1.0,-1.0,-1.0,-1.0,89.0,0.0,-1.0,-1.0,0.8,-1.0,0.0,0.0,1304388.0,20.0,0.33,
22713,2946384028.0,,0.0,0.8,1.0,1464.0,1.0,1.0,2.0,1.0,1.0,26.0,-1.0,8.0,10.0,-1.0,-1.0,-1.0,17.0,0.0,-1.0,-1.0,0.6,1.0,0.0,1.0,1092141.0,-1.0,0.0,
22714,8942483746.0,,-1.0,0.7,0.3,1152.0,-1.0,1.0,2.0,0.0,1.0,95.0,2.0,7.0,3.0,9.0,7.0,1.0,58.0,0.0,9.0,7.0,0.4,-0.4,-1.0,0.0,1009342.0,0.0,0.0,
22715,3644175643.0,,0.0,0.3,0.5,1354.0,1.0,1.0,1.0,0.0,1.0,64.0,-1.0,3.0,5.0,-1.0,-1.0,-1.0,59.0,0.0,-1.0,-1.0,-0.4,0.0,0.0,0.0,1006396.0,-1.0,0.0,
22716,1118183330.0,,-1.0,0.7,0.3,637.0,1.0,-1.0,1.0,1.0,1.0,85.0,2.0,7.0,3.0,8.0,3.0,1.0,52.0,0.0,3.0,8.0,0.4,-0.4,-1.0,1.0,1086733.0,0.0,0.0,
22717,6944134479.0,,2.0,0.2,0.0,2957.0,1.0,-1.0,45.0,0.0,1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,-1.0,-1.0,-0.6,-1.0,0.0,0.0,1329359.0,25.0,0.69,
22718,8887894370.0,,-1.0,0.9,0.1,735.0,1.0,-1.0,1.0,1.0,1.0,95.0,0.0,9.0,1.0,11.0,4.0,-1.0,22.0,0.0,11.0,4.0,0.8,-0.8,-1.0,0.0,977130.0,0.0,0.0,
22719,2205695617.0,,0.0,0.1,0.6,2093.0,1.0,-1.0,2.0,1.0,1.0,43.0,-1.0,1.0,6.0,-1.0,-1.0,-1.0,80.0,0.0,-1.0,-1.0,-0.8,0.2,0.0,1.0,1001623.0,-1.0,0.0,
22720,7690287233.0,,0.0,0.8,0.3,1681.0,-1.0,1.0,1.0,1.0,1.0,59.0,-1.0,8.0,3.0,-1.0,-1.0,1.0,66.0,0.0,-1.0,-1.0,0.6,-0.4,1.0,1.0,1341286.0,-1.0,0.0,
22721,6092311791.0,,0.0,0.7,0.0,975.0,1.0,-1.0,1.0,1.0,1.0,52.0,-1.0,7.0,0.0,-1.0,-1.0,1.0,55.0,0.0,-1.0,-1.0,0.4,-1.0,0.0,1.0,960209.0,-1.0,0.0,
22722,7033271390.0,,0.0,0.6,0.0,1820.0,1.0,-1.0,1.0,1.0,1.0,76.0,-1.0,6.0,0.0,-1.0,-1.0,-1.0,67.0,0.0,-1.0,-1.0,0.2,-1.0,0.0,0.0,1196400.0,-1.0,0.0,
22723,7034981248.0,,-1.0,0.9,0.1,723.0,1.0,-1.0,1.0,1.0,1.0,68.0,0.0,9.0,1.0,14.0,5.0,-1.0,27.0,0.0,14.0,5.0,0.8,-0.8,-1.0,0.0,1158165.0,0.0,0.0,
22724,8441021092.0,,0.0,0.8,0.6,919.0,1.0,1.0,2.0,0.0,1.0,72.0,-1.0,8.0,6.0,-1.0,-1.0,1.0,47.0,0.0,-1.0,-1.0,0.6,0.2,0.0,0.0,1234423.0,-1.0,0.0,
22725,7364750782.0,,0.0,0.7,0.3,1255.0,1.0,-1.0,1.0,1.0,1.0,25.0,-1.0,7.0,3.0,-1.0,-1.0,-1.0,48.0,0.0,-1.0,-1.0,0.4,-0.4,0.0,0.0,1201319.0,-1.0,0.0,
22726,1996401239.0,,0.0,0.2,0.1,3179.0,-1.0,-1.0,1.0,1.0,1.0,21.0,-1.0,2.0,1.0,-1.0,-1.0,1.0,18.0,0.0,-1.0,-1.0,-0.6,-0.8,0.0,1.0,1142649.0,-1.0,0.0,
22727,1180527555.0,,2.0,0.6,0.0,1253.0,1.0,-1.0,55.0,0.0,1.0,3.0,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,76.0,0.0,-1.0,-1.0,0.2,-1.0,0.0,0.0,1624020.0,5.0,0.5,
22728,2854774464.0,,0.0,0.6,0.1,1340.0,-1.0,-1.0,1.0,1.0,1.0,11.0,-1.0,6.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.2,-0.8,0.0,1.0,668053.0,-1.0,0.0,
22729,8287681369.0,,0.0,0.9,1.0,1063.0,1.0,1.0,2.0,1.0,1.0,76.0,-1.0,9.0,10.0,-1.0,-1.0,1.0,87.0,0.0,-1.0,-1.0,0.8,1.0,0.0,0.0,1204665.0,-1.0,0.0,
22730,2248486391.0,,-1.0,0.9,0.1,565.0,1.0,-1.0,1.0,1.0,1.0,73.0,0.0,9.0,1.0,14.0,4.0,-1.0,30.0,0.0,14.0,4.0,0.8,-0.8,-1.0,0.0,1052573.0,0.0,0.0,
22731,4028972236.0,,0.0,0.6,0.3,1447.0,1.0,-1.0,1.0,1.0,1.0,76.0,-1.0,6.0,3.0,-1.0,-1.0,1.0,79.0,0.0,-1.0,-1.0,0.2,-0.4,0.0,1.0,1497750.0,-1.0,0.0,
22732,5973010244.0,,0.0,0.8,0.2,1064.0,1.0,-1.0,1.0,1.0,1.0,79.0,-1.0,8.0,2.0,-1.0,-1.0,1.0,94.0,0.0,-1.0,-1.0,0.6,-0.6,0.0,1.0,1191904.0,-1.0,0.0,
22733,7431060062.0,,0.0,0.1,0.0,1060.0,-1.0,-1.0,1.0,1.0,1.0,87.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,16.0,0.0,-1.0,-1.0,-0.8,-1.0,0.0,1.0,969916.0,-1.0,0.0,
22734,6026895759.0,,0.0,0.8,0.0,3052.0,1.0,-1.0,1.0,1.0,1.0,7.0,-1.0,8.0,0.0,-1.0,-1.0,-1.0,14.0,0.0,-1.0,-1.0,0.6,-1.0,0.0,0.0,1064967.0,-1.0,0.0,
22735,5930585079.0,,0.0,0.6,0.4,1996.0,1.0,-1.0,1.0,1.0,1.0,11.0,-1.0,6.0,4.0,-1.0,-1.0,1.0,52.0,0.0,-1.0,-1.0,0.2,-0.2,1.0,1.0,751913.0,-1.0,0.0,
22736,4573220594.0,,2.0,0.8,0.0,2111.0,1.0,-1.0,20.0,0.0,1.0,5.0,-1.0,8.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,-1.0,-1.0,0.6,-1.0,0.0,0.0,1307454.0,60.0,0.36,
22737,2505424078.0,,0.0,0.8,0.4,1461.0,-1.0,-1.0,1.0,1.0,1.0,53.0,-1.0,8.0,4.0,-1.0,-1.0,-1.0,80.0,0.0,-1.0,-1.0,0.6,-0.2,0.0,0.0,1168862.0,-1.0,0.0,
22738,6944134479.0,,2.0,0.8,0.0,1484.0,1.0,-1.0,55.0,0.0,1.0,1.0,-1.0,8.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,-1.0,-1.0,0.6,-1.0,0.0,0.0,1333045.0,25.0,0.97,
22739,1644853008.0,,0.0,0.8,0.9,18916.0,1.0,1.0,2.0,1.0,1.0,73.0,-1.0,8.0,9.0,-1.0,-1.0,-1.0,76.0,0.0,-1.0,-1.0,0.6,0.8,0.0,1.0,1243615.0,-1.0,0.0,
22740,8942483746.0,,-1.0,0.7,0.3,1046.0,1.0,-1.0,1.0,1.0,1.0,96.0,2.0,7.0,3.0,9.0,7.0,-1.0,59.0,0.0,9.0,7.0,0.4,-0.4,-1.0,0.0,1013012.0,0.0,0.0,
22741,2946384028.0,,0.0,0.8,0.8,1268.0,-1.0,1.0,2.0,1.0,1.0,27.0,-1.0,8.0,8.0,-1.0,-1.0,1.0,16.0,0.0,-1.0,-1.0,0.6,0.6,0.0,0.0,1096108.0,-1.0,0.0,
22742,3644175643.0,,0.0,0.3,0.9,691.0,1.0,1.0,2.0,1.0,1.0,65.0,-1.0,3.0,9.0,-1.0,-1.0,1.0,60.0,0.0,-1.0,-1.0,-0.4,0.8,0.0,0.0,1010251.0,-1.0,0.0,
22743,5216579055.0,,0.0,0.1,0.7,12957.0,1.0,-1.0,2.0,1.0,1.0,15.0,-1.0,1.0,7.0,-1.0,-1.0,1.0,48.0,0.0,-1.0,-1.0,-0.8,0.4,0.0,0.0,1026298.0,-1.0,0.0,
22744,1118183330.0,,-1.0,0.7,0.3,1093.0,1.0,-1.0,1.0,1.0,1.0,86.0,2.0,7.0,3.0,3.0,8.0,-1.0,53.0,0.0,3.0,8.0,0.4,-0.4,-1.0,0.0,1089877.0,0.0,0.0,
22745,4826204923.0,,0.0,0.3,0.5,2090.0,1.0,-1.0,2.0,1.0,1.0,65.0,-1.0,3.0,5.0,-1.0,-1.0,-1.0,98.0,0.0,-1.0,-1.0,-0.4,0.0,0.0,1.0,1052523.0,-1.0,0.0,
22746,2205695617.0,,0.0,0.1,0.7,1141.0,1.0,-1.0,2.0,1.0,1.0,44.0,-1.0,1.0,7.0,-1.0,-1.0,1.0,81.0,0.0,-1.0,-1.0,-0.8,0.4,0.0,0.0,1006225.0,-1.0,0.0,
22747,6944134479.0,,2.0,0.3,0.0,1160.0,-1.0,-1.0,45.0,0.0,1.0,2.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,-1.0,-1.0,-0.4,-1.0,0.0,0.0,1335256.0,15.0,0.19,
22748,7034981248.0,,-1.0,0.9,0.1,789.0,1.0,1.0,1.0,1.0,1.0,69.0,0.0,9.0,1.0,5.0,14.0,1.0,28.0,0.0,14.0,5.0,0.8,-0.8,-1.0,1.0,1161399.0,0.0,0.0,
22749,8441021092.0,,0.0,0.8,0.8,709.0,-1.0,1.0,2.0,1.0,1.0,73.0,-1.0,8.0,8.0,-1.0,-1.0,1.0,46.0,0.0,-1.0,-1.0,0.6,0.6,0.0,0.0,1237866.0,-1.0,0.0,
22750,8887894370.0,,-1.0,0.9,0.1,564.0,1.0,-1.0,1.0,1.0,1.0,96.0,0.0,9.0,1.0,11.0,4.0,-1.0,23.0,0.0,11.0,4.0,0.8,-0.8,-1.0,0.0,980381.0,0.0,0.0,
22751,2248486391.0,,-1.0,0.9,0.1,621.0,1.0,-1.0,1.0,1.0,1.0,74.0,0.0,9.0,1.0,14.0,4.0,-1.0,31.0,0.0,14.0,4.0,0.8,-0.8,-1.0,0.0,1055644.0,0.0,0.0,
22752,3964929115.0,,2.0,0.7,0.0,4928.0,1.0,-1.0,50.0,0.0,1.0,7.0,-1.0,7.0,-1.0,-1.0,-1.0,-1.0,42.0,0.0,-1.0,-1.0,0.4,-1.0,0.0,0.0,1306914.0,20.0,0.93,
22753,6092311791.0,,0.0,0.7,0.1,1284.0,1.0,-1.0,1.0,1.0,1.0,53.0,-1.0,7.0,1.0,-1.0,-1.0,1.0,56.0,0.0,-1.0,-1.0,0.4,-0.8,0.0,1.0,963686.0,-1.0,0.0,
22754,7364750782.0,,0.0,0.7,0.0,934.0,1.0,-1.0,1.0,1.0,1.0,26.0,-1.0,7.0,0.0,-1.0,-1.0,1.0,49.0,0.0,-1.0,-1.0,0.4,-1.0,0.0,1.0,1205077.0,-1.0,0.0,
22755,7035579695.0,,2.0,0.7,0.0,13873.0,1.0,-1.0,45.0,0.0,1.0,0.0,-1.0,7.0,-1.0,-1.0,-1.0,-1.0,79.0,0.0,-1.0,-1.0,0.4,-1.0,0.0,0.0,1520114.0,25.0,0.97,
22756,1180527555.0,,2.0,0.0,0.0,2810.0,1.0,-1.0,0.0,1.0,1.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,77.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1625976.0,0.0,0.7,
22757,4028972236.0,,0.0,0.6,0.4,1076.0,-1.0,-1.0,1.0,1.0,1.0,77.0,-1.0,6.0,4.0,-1.0,-1.0,-1.0,78.0,0.0,-1.0,-1.0,0.2,-0.2,0.0,0.0,1501704.0,-1.0,0.0,
22758,5973010244.0,,0.0,0.8,0.8,1079.0,1.0,1.0,2.0,1.0,1.0,80.0,-1.0,8.0,8.0,-1.0,-1.0,-1.0,95.0,0.0,-1.0,-1.0,0.6,0.6,0.0,1.0,1195473.0,-1.0,0.0,
22759,8287681369.0,,0.0,0.9,0.2,1467.0,1.0,-1.0,1.0,1.0,1.0,77.0,-1.0,9.0,2.0,-1.0,-1.0,-1.0,88.0,0.0,-1.0,-1.0,0.8,-0.6,0.0,0.0,1208349.0,-1.0,0.0,
22760,7431060062.0,,0.0,0.1,1.0,1207.0,1.0,-1.0,2.0,1.0,1.0,88.0,-1.0,1.0,10.0,-1.0,-1.0,-1.0,17.0,0.0,-1.0,-1.0,-0.8,1.0,0.0,1.0,973483.0,-1.0,0.0,
22761,7033271390.0,,0.0,0.6,0.1,2071.0,1.0,-1.0,1.0,1.0,1.0,77.0,-1.0,6.0,1.0,-1.0,-1.0,1.0,68.0,0.0,-1.0,-1.0,0.2,-0.8,0.0,1.0,1200965.0,-1.0,0.0,
22762,7035579695.0,,2.0,1.0,0.0,274.0,1.0,-1.0,55.0,0.0,1.0,1.0,-1.0,10.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,1534698.0,45.0,0.66,
22763,8399659739.0,,2.0,0.3,0.0,9384.0,1.0,-1.0,30.0,1.0,1.0,4.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,89.0,0.0,-1.0,-1.0,-0.4,-1.0,1.0,0.0,1358449.0,0.0,0.07,
22764,3964929115.0,,2.0,0.1,0.0,4879.0,-1.0,-1.0,50.0,0.0,1.0,6.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,41.0,0.0,-1.0,-1.0,-0.8,-1.0,0.0,0.0,1301318.0,40.0,0.42,
22765,6944134479.0,,2.0,0.9,0.0,1253.0,-1.0,-1.0,35.0,0.0,1.0,3.0,-1.0,9.0,-1.0,-1.0,-1.0,-1.0,22.0,0.0,-1.0,-1.0,0.8,-1.0,1.0,0.0,1337142.0,55.0,0.4,
22766,8942483746.0,,-1.0,0.7,0.3,691.0,1.0,-1.0,1.0,1.0,1.0,97.0,2.0,7.0,3.0,9.0,7.0,-1.0,60.0,0.0,9.0,7.0,0.4,-0.4,-1.0,0.0,1016580.0,0.0,0.0,
22767,2946384028.0,,0.0,0.8,0.7,692.0,1.0,1.0,2.0,0.0,1.0,28.0,-1.0,8.0,7.0,-1.0,-1.0,1.0,17.0,0.0,-1.0,-1.0,0.6,0.4,0.0,0.0,1099882.0,-1.0,0.0,
22768,3644175643.0,,0.0,0.3,0.0,720.0,-1.0,-1.0,1.0,1.0,1.0,66.0,-1.0,3.0,0.0,-1.0,-1.0,-1.0,59.0,0.0,-1.0,-1.0,-0.4,-1.0,0.0,0.0,1013446.0,-1.0,0.0,
22769,4573220594.0,,2.0,0.1,0.0,3588.0,1.0,-1.0,25.0,0.0,1.0,6.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,91.0,0.0,-1.0,-1.0,-0.8,-1.0,0.0,0.0,1310282.0,15.0,0.8,
22770,1180527555.0,,2.0,0.3,0.0,1560.0,1.0,-1.0,50.0,0.0,1.0,5.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,78.0,0.0,-1.0,-1.0,-0.4,-1.0,0.0,0.0,1629489.0,20.0,0.81,
22771,8887894370.0,,-1.0,0.9,0.1,704.0,1.0,-1.0,1.0,1.0,1.0,97.0,0.0,9.0,1.0,11.0,4.0,-1.0,24.0,0.0,11.0,4.0,0.8,-0.8,-1.0,0.0,983460.0,0.0,0.0,
22772,73724563.0,,0.0,0.8,0.7,1319.0,-1.0,1.0,2.0,0.0,1.0,0.0,-1.0,8.0,7.0,-1.0,-1.0,-1.0,45.0,0.0,-1.0,-1.0,0.6,0.4,0.0,1.0,1175892.0,-1.0,0.0,
22773,1118183330.0,,-1.0,0.7,0.3,841.0,1.0,-1.0,1.0,1.0,1.0,87.0,2.0,7.0,3.0,3.0,8.0,-1.0,54.0,0.0,3.0,8.0,0.4,-0.4,-1.0,0.0,1093481.0,0.0,0.0,
22774,5216579055.0,,0.0,0.1,0.4,1516.0,-1.0,-1.0,1.0,0.0,1.0,16.0,-1.0,1.0,4.0,-1.0,-1.0,1.0,47.0,0.0,-1.0,-1.0,-0.8,-0.2,0.0,1.0,1041758.0,-1.0,0.0,
22775,2505424078.0,,0.0,0.8,0.5,2285.0,-1.0,1.0,2.0,0.0,1.0,54.0,-1.0,8.0,5.0,-1.0,-1.0,1.0,79.0,0.0,-1.0,-1.0,0.6,0.0,0.0,0.0,1172833.0,-1.0,0.0,
22776,5930585079.0,,0.0,0.4,0.3,1655.0,-1.0,1.0,1.0,1.0,1.0,12.0,-1.0,4.0,3.0,-1.0,-1.0,1.0,51.0,0.0,-1.0,-1.0,-0.2,-0.4,0.0,1.0,757411.0,-1.0,0.0,
22777,4826204923.0,,0.0,0.3,0.1,1107.0,-1.0,-1.0,1.0,1.0,1.0,66.0,-1.0,3.0,1.0,-1.0,-1.0,1.0,97.0,0.0,-1.0,-1.0,-0.4,-0.8,0.0,1.0,1057114.0,-1.0,0.0,
22778,7034981248.0,,-1.0,0.9,0.1,720.0,1.0,-1.0,1.0,1.0,1.0,70.0,0.0,9.0,1.0,5.0,14.0,1.0,29.0,0.0,14.0,5.0,0.8,-0.8,-1.0,1.0,1164700.0,0.0,0.0,
22779,6092311791.0,,0.0,0.7,0.2,1030.0,1.0,-1.0,1.0,1.0,1.0,54.0,-1.0,7.0,2.0,-1.0,-1.0,-1.0,57.0,0.0,-1.0,-1.0,0.4,-0.6,0.0,0.0,967473.0,-1.0,0.0,
22780,6944134479.0,,2.0,0.2,0.0,1176.0,1.0,-1.0,50.0,0.0,1.0,4.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,-1.0,-1.0,-0.6,-1.0,1.0,0.0,1339126.0,30.0,0.21,
22781,9620892707.0,,0.0,0.8,0.7,7470.0,1.0,-1.0,1.0,1.0,1.0,29.0,-1.0,8.0,7.0,-1.0,-1.0,1.0,70.0,0.0,-1.0,-1.0,0.6,0.4,0.0,1.0,1454920.0,-1.0,0.0,
22782,6026895759.0,,0.0,0.8,0.5,3590.0,-1.0,1.0,2.0,0.0,1.0,8.0,-1.0,8.0,5.0,-1.0,-1.0,1.0,13.0,0.0,-1.0,-1.0,0.6,0.0,0.0,0.0,1070523.0,-1.0,0.0,
22783,8441021092.0,,0.0,0.8,0.5,1552.0,1.0,-1.0,1.0,1.0,1.0,74.0,-1.0,8.0,5.0,-1.0,-1.0,1.0,47.0,0.0,-1.0,-1.0,0.6,0.0,0.0,1.0,1241099.0,-1.0,0.0,
22784,2205695617.0,,0.0,0.1,0.9,1703.0,1.0,-1.0,2.0,1.0,1.0,45.0,-1.0,1.0,9.0,-1.0,-1.0,-1.0,82.0,0.0,-1.0,-1.0,-0.8,0.8,0.0,1.0,1009878.0,-1.0,0.0,
22785,7364750782.0,,0.0,0.7,0.9,1591.0,1.0,1.0,2.0,1.0,1.0,27.0,-1.0,7.0,9.0,-1.0,-1.0,-1.0,50.0,0.0,-1.0,-1.0,0.4,0.8,0.0,1.0,1208515.0,-1.0,0.0,
22786,1996401239.0,,0.0,0.2,0.2,1943.0,-1.0,-1.0,1.0,1.0,1.0,22.0,-1.0,2.0,2.0,-1.0,-1.0,1.0,17.0,0.0,-1.0,-1.0,-0.6,-0.6,0.0,1.0,1151608.0,-1.0,0.0,
22787,7690287233.0,,0.0,0.3,0.2,5519.0,-1.0,-1.0,1.0,1.0,1.0,60.0,-1.0,3.0,2.0,-1.0,-1.0,-1.0,65.0,0.0,-1.0,-1.0,-0.4,-0.6,0.0,0.0,1345513.0,-1.0,0.0,
22788,1644853008.0,,0.0,0.8,0.8,3866.0,1.0,1.0,2.0,1.0,1.0,74.0,-1.0,8.0,8.0,-1.0,-1.0,-1.0,77.0,0.0,-1.0,-1.0,0.6,0.6,0.0,1.0,1265076.0,-1.0,0.0,
22789,4028972236.0,,0.0,0.6,0.5,1551.0,-1.0,-1.0,1.0,1.0,1.0,78.0,-1.0,6.0,5.0,-1.0,-1.0,1.0,77.0,0.0,-1.0,-1.0,0.2,0.0,0.0,1.0,1505293.0,-1.0,0.0,
22790,7135376641.0,,0.0,0.6,0.5,7640.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,6.0,5.0,-1.0,-1.0,-1.0,46.0,0.0,-1.0,-1.0,0.2,0.0,0.0,0.0,965944.0,-1.0,0.0,
22791,7431060062.0,,0.0,0.1,0.7,1118.0,-1.0,-1.0,2.0,1.0,1.0,89.0,-1.0,1.0,7.0,-1.0,-1.0,1.0,16.0,0.0,-1.0,-1.0,-0.8,0.4,0.0,0.0,977198.0,-1.0,0.0,
22792,8287681369.0,,0.0,0.9,0.6,1448.0,1.0,1.0,2.0,0.0,1.0,78.0,-1.0,9.0,6.0,-1.0,-1.0,-1.0,89.0,0.0,-1.0,-1.0,0.8,0.2,0.0,1.0,1212500.0,-1.0,0.0,
22793,7035579695.0,,2.0,0.2,0.0,3345.0,-1.0,-1.0,45.0,0.0,1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,79.0,0.0,-1.0,-1.0,-0.6,-1.0,0.0,0.0,1535680.0,25.0,0.19,
22794,4573220594.0,,2.0,0.2,0.0,2460.0,-1.0,-1.0,20.0,1.0,1.0,7.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,-1.0,-1.0,-0.6,-1.0,0.0,0.0,1314594.0,0.0,0.33,
22795,2248486391.0,,-1.0,0.9,0.1,2421.0,1.0,-1.0,1.0,1.0,1.0,75.0,0.0,9.0,1.0,4.0,14.0,1.0,32.0,0.0,14.0,4.0,0.8,-0.8,-1.0,1.0,1058772.0,0.0,0.0,
22796,6866710571.0,,0.0,0.2,0.2,11720.0,-1.0,-1.0,2.0,1.0,1.0,14.0,-1.0,2.0,2.0,-1.0,-1.0,-1.0,69.0,0.0,-1.0,-1.0,-0.6,-0.6,0.0,1.0,1383373.0,-1.0,0.0,
22797,8942483746.0,,-1.0,0.7,0.3,927.0,1.0,-1.0,1.0,1.0,1.0,98.0,2.0,7.0,3.0,7.0,9.0,1.0,61.0,0.0,9.0,7.0,0.4,-0.4,-1.0,1.0,1019815.0,0.0,0.0,
22798,3644175643.0,,0.0,0.3,0.7,897.0,-1.0,-1.0,2.0,1.0,1.0,67.0,-1.0,3.0,7.0,-1.0,-1.0,1.0,58.0,0.0,-1.0,-1.0,-0.4,0.4,0.0,0.0,1016669.0,-1.0,0.0,
22799,2946384028.0,,0.0,0.8,0.6,1086.0,1.0,1.0,2.0,0.0,1.0,29.0,-1.0,8.0,6.0,-1.0,-1.0,-1.0,18.0,0.0,-1.0,-1.0,0.6,0.2,0.0,1.0,1103080.0,-1.0,0.0,
22800,6944134479.0,,2.0,0.9,0.0,1208.0,1.0,-1.0,35.0,0.0,1.0,5.0,-1.0,9.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,-1.0,-1.0,0.8,-1.0,0.0,0.0,1341025.0,55.0,0.19,
22801,7033271390.0,,0.0,0.6,0.4,1815.0,1.0,-1.0,1.0,1.0,1.0,78.0,-1.0,6.0,4.0,-1.0,-1.0,1.0,69.0,0.0,-1.0,-1.0,0.2,-0.2,0.0,1.0,1205819.0,-1.0,0.0,
22802,1118183330.0,,-1.0,0.7,0.3,626.0,1.0,-1.0,1.0,1.0,1.0,88.0,2.0,7.0,3.0,8.0,3.0,1.0,55.0,0.0,3.0,8.0,0.4,-0.4,-1.0,1.0,1096832.0,0.0,0.0,
22803,8887894370.0,,-1.0,0.9,0.1,455.0,-1.0,1.0,2.0,0.0,1.0,98.0,0.0,9.0,1.0,4.0,11.0,-1.0,23.0,0.0,11.0,4.0,0.8,-0.8,-1.0,1.0,986678.0,0.0,0.0,
